# Game Session ID 
136 
### Session Start ### 
# Game ID 
0 
# Begin play Date and Time 
 7 / 5 / 2013    13:46:56 
# With Fead back 
 True  
# With Visible Trajectory 
 False  
### Game start ### 
 # Trajectory par ball 
 Ball 0                               	 Ball 1                               	 Ball 2                               	 Ball 3                               	 Ball 4                               	 Ball 5                               	 Ball 6                               	 Ball 7                               	
 -12.210016 -16.995480 2.058448 	 -19.630060 -16.995480 -3.439261 	 0.750000 -16.995480 10.516460 	                    	                    	                    	                    	                    	
 -12.220016 -17.090042 2.005746 	 -19.660061 -17.090042 -3.503025 	 0.750000 -17.090042 10.480778 	                    	                    	                    	                    	                    	
 -12.230017 -17.184601 1.952844 	 -19.690062 -17.184601 -3.566989 	 0.750000 -17.184601 10.444894 	                    	                    	                    	                    	                    	
 -12.240017 -17.279160 1.899742 	 -19.720062 -17.279160 -3.631154 	 0.750000 -17.279160 10.408810 	                    	                    	                    	                    	                    	
 -12.250017 -17.373722 1.846441 	 -19.750063 -17.373722 -3.695516 	 0.750000 -17.373722 10.372528 	                    	                    	                    	                    	                    	
 -12.260017 -17.468281 1.792938 	 -19.780064 -17.468281 -3.760081 	 0.750000 -17.468281 10.336043 	                    	                    	                    	                    	                    	
 -12.270018 -17.562843 1.739237 	 -19.810064 -17.562843 -3.824845 	 0.750000 -17.562843 10.299360 	                    	                    	                    	                    	                    	
 -12.280018 -17.657402 1.685335 	 -19.840065 -17.657402 -3.889808 	 0.750000 -17.657402 10.262478 	                    	                    	                    	                    	                    	
 -12.290018 -17.751961 1.631233 	 -19.870066 -17.751961 -3.954972 	 0.750000 -17.751961 10.225394 	                    	                    	                    	                    	                    	
 -12.300018 -17.846523 1.576931 	 -19.900066 -17.846523 -4.020336 	 0.750000 -17.846523 10.188110 	                    	                    	                    	                    	                    	
 -12.310019 -17.941082 1.522429 	 -19.930067 -17.941082 -4.085900 	 0.750000 -17.941082 10.150626 	                    	                    	                    	                    	                    	
 -12.320019 -18.035641 1.467726 	 -19.960068 -18.035641 -4.151665 	 0.750000 -18.035641 10.112943 	                    	                    	                    	                    	                    	
 -12.330019 -18.130203 1.412825 	 -19.990068 -18.130203 -4.217628 	 0.750000 -18.130203 10.075060 	                    	                    	                    	                    	                    	
 -12.340019 -18.224762 1.357722 	 -20.020069 -18.224762 -4.283793 	 0.750000 -18.224762 10.036975 	                    	                    	                    	                    	                    	
 -12.350019 -18.319324 1.302421 	 -20.050070 -18.319324 -4.350156 	 0.750000 -18.319324 9.998693 	                    	                    	                    	                    	                    	
 -12.360020 -18.413883 1.246919 	 -20.080070 -18.413883 -4.416720 	 0.750000 -18.413883 9.960209 	                    	                    	                    	                    	                    	
 -12.370020 -18.508442 1.191217 	 -20.110071 -18.508442 -4.483484 	 0.750000 -18.508442 9.921525 	                    	                    	                    	                    	                    	
 -12.380020 -18.603004 1.135315 	 -20.140072 -18.603004 -4.550448 	 0.750000 -18.603004 9.882642 	                    	                    	                    	                    	                    	
 -12.390020 -18.697563 1.079212 	 -20.170073 -18.697563 -4.617613 	 0.750000 -18.697563 9.843557 	                    	                    	                    	                    	                    	
 -12.400021 -18.792122 1.022911 	 -20.200073 -18.792122 -4.684976 	 0.750000 -18.792122 9.804275 	                    	                    	                    	                    	                    	
 -12.410021 -18.886684 0.966408 	 -20.230074 -18.886684 -4.752542 	 0.750000 -18.886684 9.764791 	                    	                    	                    	                    	                    	
 -12.420021 -18.981243 0.909706 	 -20.260075 -18.981243 -4.820305 	 0.750000 -18.981243 9.725107 	                    	                    	                    	                    	                    	
 -12.430021 -19.075802 0.852805 	 -20.290075 -19.075802 -4.888268 	 0.750000 -19.075802 9.685224 	                    	                    	                    	                    	                    	
 -12.440022 -19.170364 0.795703 	 -20.320076 -19.170364 -4.956433 	 0.750000 -19.170364 9.645140 	                    	                    	                    	                    	                    	
 -12.450022 -19.264923 0.738400 	 -20.350077 -19.264923 -5.024797 	 0.750000 -19.264923 9.604856 	                    	                    	                    	                    	                    	
 -12.460022 -19.359486 0.680898 	 -20.380077 -19.359486 -5.093362 	 0.750000 -19.359486 9.564372 	                    	                    	                    	                    	                    	
 -12.470022 -19.454044 0.623197 	 -20.410078 -19.454044 -5.162125 	 0.750000 -19.454044 9.523689 	                    	                    	                    	                    	                    	
 -12.480022 -19.548603 0.565294 	 -20.440079 -19.548603 -5.231090 	 0.750000 -19.548603 9.482805 	                    	                    	                    	                    	                    	
 -12.490023 -19.643166 0.507192 	 -20.470079 -19.643166 -5.300253 	 0.750000 -19.643166 9.441722 	                    	                    	                    	                    	                    	
 -12.500023 -19.737724 0.448890 	 -20.500080 -19.737724 -5.369617 	 0.750000 -19.737724 9.400438 	                    	                    	                    	                    	                    	
 -12.510023 -19.832283 0.390388 	 -20.530081 -19.832283 -5.439181 	 0.750000 -19.832283 9.358955 	                    	                    	                    	                    	                    	
 -12.520023 -19.926846 0.331686 	 -20.560081 -19.926846 -5.508945 	 0.750000 -19.926846 9.317271 	                    	                    	                    	                    	                    	
